,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
0,2023-10-16 14:30:00+00:00,NVDA,46.02199935913086,46.12514114379883,45.774009704589844,46.047000885009766,5512241.0,0.0,0.0006619233351443654,46.07397280766065,45.990526093706535,100.0,66.66666666666812,100.0,46.032249450683594,46.032249450683594
1,2023-10-16 15:30:00+00:00,NVDA,46.04800033569336,46.224998474121094,45.731101989746094,45.87799835205078,4372176.0,0.0,-0.004397336722441025,46.16137314589236,45.80029168971962,14.438616278351148,40.85548845028538,100.0,45.98083241780599,45.98083241780599
2,2023-10-16 16:30:00+00:00,NVDA,45.885990142822266,46.058990478515625,45.507999420166016,45.652000427246094,3717098.0,0.0,-0.014750188814701914,46.25898597150146,45.53826286883057,6.612238529504609,-45.88184210589466,14.52390173931741,45.898624420166016,45.898624420166016
3,2023-10-16 17:30:00+00:00,NVDA,45.654998779296875,45.99498748779297,45.59600067138672,45.894500732421875,3247660.0,0.0,-0.010415599944963105,46.209903735139996,45.585695630094385,41.693908361317455,-1.1861233606568375,14.523901739317427,45.89779968261719,45.89779968261719
4,2023-10-16 18:30:00+00:00,NVDA,45.89325714111328,46.1510009765625,45.79999923706055,46.14200973510742,2754888.0,0.0,0.002969484333839034,46.281555559054624,45.59544715700983,58.252481889665894,91.28477869562585,21.427832347631636,45.93850135803223,45.93850135803223
5,2023-10-16 19:30:00+00:00,NVDA,46.147499084472656,46.20800018310547,46.025001525878906,46.0880012512207,3247901.0,0.0,0.009055645612441765,46.29278997089193,45.626927000369236,54.743084894536686,103.36983258168728,30.008821813483294,45.95985848563058,45.95985848563058
6,2023-10-17 13:30:00+00:00,NVDA,44.0,44.17900085449219,42.47999954223633,43.73221969604492,31411803.0,1.0,-0.09904951894969827,47.286456874247186,44.07635039961756,14.722190569480517,-266.6666666666653,84.26181503029807,45.68140363693237,45.68140363693237
7,2023-10-17 14:30:00+00:00,NVDA,43.73200225830078,44.24700164794922,43.71961212158203,44.170997619628906,12752818.0,1.0,-0.15063386198461615,47.321367853133125,43.705793639108634,25.25135387175615,-123.81515144967408,80.99968817556731,45.51358074612088,45.51358074612088
8,2023-10-17 15:30:00+00:00,NVDA,44.165000915527344,44.75400161743164,44.10799789428711,44.7244987487793,9181093.0,1.0,-0.1565243791332378,47.210632231519135,43.65871286125431,35.62377890796937,-67.67604391250106,58.61877776764815,45.43467254638672,45.43467254638672
9,2023-10-17 16:30:00+00:00,NVDA,44.71900177001953,44.73699951171875,44.01300048828125,44.01499938964844,6662514.0,1.0,-0.1963848182786947,47.19546012348272,43.415762577156485,30.087479874708976,-77.33145958782251,59.618883134808456,45.3056113503196,45.3056113503196
10,2023-10-17 17:30:00+00:00,NVDA,44.02149963378906,44.02149963378906,43.65399932861328,43.96379852294922,7747734.0,1.0,-0.2257492311766356,47.15517014017154,43.23241708923927,29.742412179812277,-91.3953930645448,63.210681796487144,45.193793614705406,45.193793614705406
11,2023-10-17 18:30:00+00:00,NVDA,43.9640007019043,44.11499786376953,43.64200973510742,43.91699981689453,6878414.0,1.0,-0.24717559220081853,47.10257035079768,43.0885870635653,29.423339047496256,-80.7070227603233,59.26674456328167,45.09557870718149,45.09557870718149
12,2023-10-17 19:30:00+00:00,NVDA,43.92499923706055,44.0364990234375,43.786800384521484,43.95499801635742,4050077.0,1.0,-0.2578009837068507,47.036449078070056,42.99176823760377,30.053616458553094,-71.75916116900912,59.26674456328167,45.014108657836914,45.014108657836914
13,2023-10-18 13:30:00+00:00,NVDA,42.590999603271484,43.21900177001953,42.323997497558594,42.68199920654297,21920516.0,2.0,-0.3380666335175988,47.14949851858291,42.56777087025173,22.950473928066103,-134.11037202042536,71.55513702036706,44.85863469441732,44.85863469441732
14,2023-10-18 14:30:00+00:00,NVDA,42.689998626708984,42.737998962402344,42.18000030517578,42.36101150512695,9144002.0,2.0,-0.41419038134348796,47.24373709150792,42.16132939866542,21.61772763749599,-136.21010618681552,72.43034095059676,44.70253324508667,44.70253324508667
15,2023-10-18 15:30:00+00:00,NVDA,42.363502502441406,42.698001861572266,42.2390022277832,42.30875015258789,6365198.0,2.0,-0.47033945217168593,47.28245609669097,41.8409888531884,21.408338429082917,-123.70856522018258,72.43034095059676,44.561722474939685,44.561722474939685
16,2023-10-18 16:30:00+00:00,NVDA,42.301002502441406,42.493202209472656,42.038002014160156,42.37099838256836,6159451.0,2.0,-0.5036418315571822,47.27435175534567,41.605679406492435,22.335248982698644,-118.32959436983447,73.72007289263381,44.44001558091905,44.44001558091905
17,2023-10-18 17:30:00+00:00,NVDA,42.368011474609375,42.40119934082031,42.12001037597656,42.24501037597656,4416233.0,2.0,-0.5311911047096984,47.257317658758154,41.39166032361233,21.79699961619717,-111.43372015901822,73.72007289263382,44.32448899118524,44.32448899118524
18,2023-10-18 18:30:00+00:00,NVDA,42.258399963378906,42.32749938964844,41.88500213623047,42.02149963378906,6853121.0,2.0,-0.5605840149209271,47.24405965959384,41.17461938703702,20.873818148294447,-111.83741655944155,75.26595767720126,44.20933952331543,44.20933952331543
19,2023-10-18 19:30:00+00:00,NVDA,42.02349853515625,42.2609977722168,41.82500076293945,42.196998596191406,5272873.0,2.0,-0.5649640537701615,47.05477780076365,40.98185130385061,23.50542147428537,-103.577594328677,75.65677417724737,44.11351376488095,44.11351376488095
20,2023-10-19 13:30:00+00:00,NVDA,42.810997009277344,43.297000885009766,42.242000579833984,42.6619987487793,14662478.0,3.0,-0.5304328911767726,46.78510654976202,40.913022341229194,29.89606255760289,-67.2449110483558,35.99555423573372,44.0475358096036,44.0475358096036
21,2023-10-19 14:30:00+00:00,NVDA,42.6609992980957,43.01329040527344,42.54100036621094,42.749427795410156,6082356.0,3.0,-0.49142422549068243,46.50426068334688,40.88101115198027,31.017000956078775,-63.003046217803615,35.9955542357337,43.991096330725625,43.991096330725625
22,2023-10-19 15:30:00+00:00,NVDA,42.747520446777344,43.13999938964844,42.704002380371094,42.848167419433594,6329256.0,3.0,-0.44853862701509684,46.22908019381931,40.875808340726586,32.28203501176888,-54.464020052223105,31.835423065720438,43.94347429275513,43.94347429275513
23,2023-10-19 16:30:00+00:00,NVDA,42.857181549072266,42.9119987487793,42.409000396728516,42.77000045776367,5156987.0,3.0,-0.4153482492121938,45.852989455777134,40.939449051302944,31.804393263094738,-62.77407340072125,36.65775382651624,43.89653533935547,43.89653533935547
24,2023-10-19 17:30:00+00:00,NVDA,42.757999420166016,42.77300262451172,42.347999572753906,42.412940979003906,4326762.0,3.0,-0.40971513925044434,45.33241769653084,41.087113934938884,29.726041530763865,-69.6908821754176,37.6330294322671,43.83947401780348,43.83947401780348
25,2023-10-19 18:30:00+00:00,NVDA,42.40700149536133,42.40700149536133,41.88199996948242,42.08399963378906,6953738.0,3.0,-0.4238546039171851,44.70061655175222,41.31851491797434,27.983303646221216,-86.05143607101415,44.59876365429475,43.77445644802518,43.77445644802518
26,2023-10-19 19:30:00+00:00,NVDA,42.094268798828125,42.23299789428711,41.98500061035156,42.08399963378906,3563644.0,3.0,-0.4299393641729381,44.63052374646306,41.22378571703792,27.983303646221216,-83.53976514261501,44.59876365429473,43.71408299037388,43.71408299037388
27,2023-10-20 13:30:00+00:00,NVDA,41.88999938964844,42.470001220703125,41.772499084472656,41.882999420166016,11595847.0,4.0,-0.4441764008613731,44.47112002175058,41.154389621804114,26.950113721140283,-83.16480849166099,35.785020325589336,43.650942177608094,43.650942177608094
28,2023-10-20 14:30:00+00:00,NVDA,41.875999450683594,41.9119987487793,41.077999114990234,41.215999603271484,10881384.0,4.0,-0.49857965879759547,44.182626018777285,41.092033710226616,23.91853899082811,-110.74279445107891,46.080033732539775,43.569777425130205,43.569777425130205
29,2023-10-20 15:30:00+00:00,NVDA,41.220001220703125,41.4890022277832,41.20100021362305,41.21549987792969,5781273.0,4.0,-0.5353301686049576,44.024270133892955,40.97043964393907,23.916453859667826,-110.16384884390156,46.080033732539775,43.40971082051595,43.49383298812374
30,2023-10-20 16:30:00+00:00,NVDA,41.22100067138672,41.85020065307617,41.21350860595703,41.7130012512207,5520231.0,4.0,-0.521230971566311,43.7830042727137,40.98662577794548,30.18456045969451,-91.26417987961632,33.372590912965336,43.26524416605631,43.43818199634552
31,2023-10-20 17:30:00+00:00,NVDA,41.720001220703125,41.875,41.45561981201172,41.497501373291016,4128754.0,4.0,-0.520147490819312,43.51477400356889,41.01290620272994,29.10992130443718,-87.64211987702575,32.52647852513217,43.11922760009766,43.379373492616594
32,2023-10-20 18:30:00+00:00,NVDA,41.49399948120117,41.645999908447266,41.41061019897461,41.49500274658203,3797859.0,4.0,-0.5134849542159756,43.15250766248864,41.129173016832645,29.09749588591049,-91.18884197412937,33.346850605269836,42.98066101074219,43.323950823615576
33,2023-10-20 19:30:00+00:00,NVDA,41.49300003051758,41.574989318847656,41.35599899291992,41.374000549316406,3322758.0,4.0,-0.5114127789244307,43.10869112665133,41.0421896869473,28.488307275343132,-95.93736234425099,34.38161908133486,42.829977671305336,43.2682379586356
34,2023-10-23 13:30:00+00:00,NVDA,41.400001525878906,42.43000030517578,40.94499969482422,42.35900115966797,13032370.0,0.0,-0.42983113976254117,43.10847402094629,41.04220575810645,39.20646317576555,-61.66787421516595,6.66713651607708,42.70387738545735,43.242981380886505
35,2023-10-23 14:30:00+00:00,NVDA,42.347999572753906,42.62699890136719,42.11499786376953,42.56549835205078,8035149.0,0.0,-0.34546241554801327,43.139739357605976,41.03661524139305,41.120319641351294,-13.19859391008425,1.5108786954516478,42.58646062215169,43.22467102875581
36,2023-10-23 15:30:00+00:00,NVDA,42.566001892089844,42.9379997253418,42.49100112915039,42.827999114990234,5753659.0,0.0,-0.25556515739608443,43.2073728627066,41.014681809534615,43.460987791263385,18.82210259957044,6.145463919866186,42.55631993611654,43.21423229418303
37,2023-10-23 16:30:00+00:00,NVDA,42.82699966430664,42.999000549316406,42.627010345458984,42.79100036621094,4660907.0,0.0,-0.18509153203469708,43.27516277742485,41.0014908938398,43.21052474033402,30.021003581145003,7.606589779462106,42.51032002766927,43.2033801934658
38,2023-10-23 17:30:00+00:00,NVDA,42.7859992980957,42.9640007019043,42.720001220703125,42.86149978637695,3245174.0,0.0,-0.12242100991076654,43.360240427242786,41.00041325928065,43.84838869526696,44.59507057170151,7.606589779462099,42.44822006225586,43.19483318328857
39,2023-10-23 18:30:00+00:00,NVDA,42.862998962402344,43.247989654541016,42.74599838256836,42.917999267578125,6542394.0,0.0,-0.06762845682410301,43.441622018510536,40.991131735151576,44.36644763104904,68.9387662263174,14.673197262472277,42.41165339152018,43.18808113656393
40,2023-10-23 19:30:00+00:00,NVDA,42.915000915527344,43.05799865722656,42.81101989746094,42.979000091552734,3858003.0,0.0,-0.019268713225692125,43.489526698376714,40.97492718956274,44.933882346748156,74.14208868280629,14.673197262472284,42.3788267771403,43.18310301644461
41,2023-10-24 13:30:00+00:00,NVDA,43.07699966430664,43.38298797607422,42.691001892089844,43.01274871826172,12213852.0,1.0,0.021415919220650892,43.530699696744826,40.96008628347979,45.25346222765733,93.28830973498353,22.43123490957334,42.348685073852536,43.1791412885799
42,2023-10-24 14:30:00+00:00,NVDA,43.01000213623047,43.26799774169922,42.93000030517578,43.03398895263672,5339595.0,1.0,0.05466766852477889,43.56085431564188,40.94851381790304,45.4595442894719,109.95397717442641,22.43123490957334,42.31798477172852,43.17584237185392
43,2023-10-24 15:30:00+00:00,NVDA,43.020999908447266,43.229000091552734,42.87999725341797,42.91400146484375,3458183.0,1.0,0.07078492819800175,43.581532798402804,40.94223543585012,44.4810496047709,96.67963516452606,20.504925597480337,42.32571818033854,43.17002368503147
44,2023-10-24 16:30:00+00:00,NVDA,42.9119987487793,43.11600112915039,42.711997985839844,43.111000061035156,3738944.0,1.0,0.09788888543566543,43.66913123828424,40.92444290417181,46.4391340204584,86.76493487737939,14.059665313999078,42.350717798868814,43.16874056277068
45,2023-10-24 17:30:00+00:00,NVDA,43.1140022277832,43.22800064086914,43.03099822998047,43.22600173950195,2780840.0,1.0,0.1269402575155496,43.782818569790244,40.9249557832371,47.556123932090784,103.57109236315938,17.215100222263473,42.38129285176595,43.169958885679854
46,2023-10-24 18:30:00+00:00,NVDA,43.22800064086914,43.61199951171875,43.2010498046875,43.545997619628906,5029467.0,1.0,0.17317847509275452,43.944615386109554,40.90935876550177,50.52602466491984,129.84063184847463,27.033948403740048,42.4204594930013,43.17779302597046
47,2023-10-24 19:30:00+00:00,NVDA,43.55400085449219,43.696998596191406,43.54399871826172,43.663002014160156,3707148.0,1.0,0.21654577392654772,44.106324436590654,40.92564997442008,51.56355418547788,139.5563938914219,29.025804203496026,42.467725880940755,43.18769525021923
48,2023-10-25 13:30:00+00:00,NVDA,43.39800262451172,43.650001525878906,42.867000579833984,43.346500396728516,8451144.0,2.0,0.22328736244917735,44.129436762480644,41.1155877278758,48.70532458138013,92.32409664727234,4.693024809690799,42.511892573038736,43.19087135314941
49,2023-10-25 14:30:00+00:00,NVDA,43.351951599121094,43.42499923706055,42.72809982299805,42.909000396728516,4808377.0,2.0,0.19175447551574365,44.064071983907276,41.350302558329055,45.12824888520406,57.521574929068535,0.5347592627127499,42.53562596638997,43.185344471650964
50,2023-10-25 15:30:00+00:00,NVDA,42.89899826049805,42.97600173950195,42.37099838256836,42.530799865722656,4334930.0,2.0,0.13520670085750908,44.025794206502844,41.47036019718367,42.34698908065878,11.2300024178316,9.35917473973868,42.53125267028808,43.17275707538311
51,2023-10-25 16:30:00+00:00,NVDA,42.529998779296875,42.63898849487305,41.95100021362305,42.02479934692383,4706050.0,2.0,0.04963863091417409,43.962093682322056,41.586790518727746,39.01872176533547,-36.316376829269835,19.33926425816984,42.50709838867188,43.151097495600865
52,2023-10-25 17:30:00+00:00,NVDA,42.01700210571289,42.150001525878906,41.70899963378906,41.99800109863281,4999960.0,2.0,-0.020060401169743614,43.89053053544402,41.70865350081086,38.85142738841028,-61.30976174212659,24.46207533679603,42.47875951131185,43.129743858619975
53,2023-10-25 18:30:00+00:00,NVDA,41.98999786376953,42.064998626708984,41.55500030517578,41.85499954223633,5099932.0,2.0,-0.08568137072631288,43.797140643325974,41.850143292220906,37.95314337380535,-70.65552601023568,27.59037657594554,42.44825948079427,43.10656668923118
54,2023-10-25 19:30:00+00:00,NVDA,41.85599899291992,41.944000244140625,41.67009735107422,41.7609977722168,3705039.0,2.0,-0.1435109044167575,43.85967500870216,41.7278085880996,37.365656945785666,-69.29810766916178,27.590376575945534,42.42652804056804,43.082538672855925
55,2023-10-26 13:30:00+00:00,NVDA,41.85300064086914,42.255550384521484,40.67499923706055,41.01700210571289,13821838.0,3.0,-0.24583688135168558,44.04469799320943,41.38793597895853,33.16267715750928,-112.86476922089217,44.54710933152476,42.390961456298825,43.046301189221836
56,2023-10-26 14:30:00+00:00,NVDA,41.0255012512207,41.32500076293945,40.400001525878906,40.41300964355469,8283291.0,3.0,-0.3708539495507992,44.27409911291149,40.917035912112915,30.300365519801403,-158.56455076645133,48.135061354630274,42.335261789957684,43.000899610848265
57,2023-10-26 15:30:00+00:00,NVDA,40.42150115966797,40.676002502441406,40.10499954223633,40.24300003051758,6636070.0,3.0,-0.4779823430715524,44.44459377916302,40.49174121229206,29.55751660611695,-173.73056493948678,51.71744607780783,42.28059514363607,42.95415555016469
58,2023-10-26 16:30:00+00:00,NVDA,40.239498138427734,40.42000198364258,40.00199890136719,40.082000732421875,6018035.0,3.0,-0.5691740494541548,44.56326080932404,40.095124276735525,28.864271228484427,-175.22869277401617,52.930871799861535,42.24279518127442,42.906286303202315
59,2023-10-26 17:30:00+00:00,NVDA,40.08300018310547,40.56800079345703,39.880191802978516,40.56800079345703,6762917.0,3.0,-0.5956769230451968,44.55966008149272,39.86372515715473,33.71877835135385,-151.68242441427296,47.246910077275786,42.22121187845866,42.81546134948731
60,2023-10-26 18:30:00+00:00,NVDA,40.56050109863281,40.98500061035156,40.49567794799805,40.73699188232422,5495918.0,3.0,-0.5962673537160228,44.50665067501102,39.69253374271359,35.30683679588596,-112.98666656651805,32.42306236841671,42.18867823282878,42.72696119944255
61,2023-10-26 19:30:00+00:00,NVDA,40.729000091552734,40.729000091552734,40.242000579833984,40.274497985839844,4039638.0,3.0,-0.6265521822459945,44.46082142124279,39.464537923239625,33.06400408593383,-128.2916098487232,36.575304766520986,42.14791145324707,42.63356952667236
62,2023-10-27 13:30:00+00:00,NVDA,41.12999725341797,41.20600128173828,40.48400115966797,40.715999603271484,11155254.0,4.0,-0.6081475373933429,44.35072390810485,39.34283650144105,37.0151555850868,-95.20119318356952,21.561779604433248,42.121944681803384,42.55130284627278
63,2023-10-27 14:30:00+00:00,NVDA,40.71900177001953,41.03900146484375,40.422000885009766,40.95750045776367,6437651.0,4.0,-0.5676470874461472,44.23011359654238,39.26779671229551,39.05097995872717,-91.08274602400716,22.741809142796676,42.10806134541829,42.46901950836182
64,2023-10-27 15:30:00+00:00,NVDA,40.967002868652344,40.97999954223633,40.689002990722656,40.76799774169922,4331691.0,4.0,-0.5444731551191211,44.06293331865811,39.20067675824619,38.05257142929658,-84.4306464302666,22.741809142796697,42.055027898152666,42.37945264180501
65,2023-10-27 16:30:00+00:00,NVDA,40.77199935913086,40.90999221801758,40.37999725341797,40.49300003051758,3754810.0,4.0,-0.5419277634546518,43.85518511350489,39.135124792500974,36.64606852799725,-91.1123756123588,28.838711909513563,41.98594462076823,42.286202621459964
66,2023-10-27 17:30:00+00:00,NVDA,40.4890022277832,40.49800109863281,40.01499938964844,40.12000274658203,5052756.0,4.0,-0.5633601304947646,43.550700611156664,39.0970098075445,34.83920755461399,-106.48057804791412,35.286990706507844,41.89567807515462,42.22599900563558
67,2023-10-27 18:30:00+00:00,NVDA,40.12586212158203,40.40700149536133,40.07999801635742,40.35599899291992,5080211.0,4.0,-0.554986546079185,43.13056337593519,39.18644674064196,36.87630790602939,-94.66383301765411,35.28699070650783,41.81451136271159,42.16241569519043
68,2023-10-27 19:30:00+00:00,NVDA,40.363990783691406,40.53499984741211,40.204002380371094,40.50499725341797,3780141.0,4.0,-0.5302620865883014,42.71527522931175,39.317584572934344,38.139412932327275,-80.58740065139379,30.546674987094658,41.735961278279625,42.092090670267744
69,2023-10-30 13:30:00+00:00,NVDA,41.086997985839844,42.28200149536133,40.736000061035156,40.952999114990234,10045144.0,0.0,-0.46924802268692645,42.365205591695585,39.47205408237669,41.76401530999918,-23.56401595665682,13.61477554160963,41.67046127319336,42.04105733235677
70,2023-10-30 14:30:00+00:00,NVDA,40.94200134277344,41.029991149902344,40.6140022277832,40.73400115966797,6070922.0,0.0,-0.43350287381003483,42.06110334306049,39.596476460406315,40.56216344223879,-52.371142164619805,10.816412224930378,41.59562797546387,41.98722737630208
71,2023-10-30 15:30:00+00:00,NVDA,40.739990234375,41.08586883544922,40.66001892089844,40.70000076293945,3958393.0,0.0,-0.403258917108289,41.85912132465029,39.66597862041807,40.375553676068385,-47.67089240394413,11.879081894845228,41.51853637695312,41.93361072540283
72,2023-10-30 16:30:00+00:00,NVDA,40.69489288330078,40.90599822998047,40.48099899291992,40.861000061035156,4023532.0,0.0,-0.36216351669877866,41.6382054121929,39.77319442911569,41.68963508825589,-48.738528170361114,7.4925782929482825,41.44610341389974,41.88204409281413
73,2023-10-30 17:30:00+00:00,NVDA,40.87000274658203,41.21500015258789,40.81700134277344,41.09400177001953,4603095.0,0.0,-0.3073050990200059,41.45322707927444,39.88207298481247,43.552166358158544,-26.439994541924296,13.733319626044228,41.3854367574056,41.85557746887207
74,2023-10-30 18:30:00+00:00,NVDA,41.09349822998047,41.499000549316406,41.071998596191406,41.360008239746094,4740975.0,0.0,-0.2396597691487088,41.32928340156655,39.96591770927329,45.604177485745666,-4.0908718756308025,19.095642729387755,41.32707036336263,41.838894081115725
75,2023-10-30 19:30:00+00:00,NVDA,41.36199951171875,41.44300079345703,41.12841033935547,41.159000396728516,3070055.0,0.0,-0.19992581931205677,41.35527899099447,39.95412194894694,44.34405743800021,-4.727707157951875,19.09564272938776,41.25817031860352,41.81973158518473
76,2023-10-31 13:30:00+00:00,NVDA,40.45000076293945,40.52000045776367,39.230010986328125,39.88692092895508,16969990.0,1.0,-0.2677603747495638,41.402799880443695,39.85399218803775,37.55115880619998,-114.7186836481203,19.245954628031676,41.13620109558106,41.77833029429118
77,2023-10-31 14:30:00+00:00,NVDA,39.887001037597656,40.35334014892578,39.51000213623047,40.14500045776367,8893345.0,1.0,-0.29730939630385933,41.40932344574001,39.83766866546605,39.49635675693222,-103.3615232924774,19.245954628031683,41.018934377034505,41.74333012898763
78,2023-10-31 15:30:00+00:00,NVDA,40.14899826049805,40.342002868652344,40.02300262451172,40.18552017211914,4868024.0,1.0,-0.3138445390389464,41.40072494906846,39.85661910610732,39.80091152943543,-84.76580944995169,19.24595462803168,40.91356836954753,41.712730471293135
79,2023-10-31 16:30:00+00:00,NVDA,40.189998626708984,40.39500045776367,40.060001373291016,40.24500274658203,4078482.0,1.0,-0.3184850813397304,41.40320695447219,39.82183729601609,40.25759284015396,-78.93801575998059,17.951055950827257,40.824768447875975,41.68019720713298
80,2023-10-31 17:30:00+00:00,NVDA,40.25499725341797,40.667999267578125,40.23099899291992,40.42000198364258,5094732.0,1.0,-0.30455380932323806,41.38955730709949,39.80378795352063,41.605818395830646,-50.54551850166917,11.29616897875228,40.754408518473305,41.6428305943807
81,2023-10-31 18:30:00+00:00,NVDA,40.41699981689453,40.87900161743164,40.40999984741211,40.79800033569336,5447963.0,1.0,-0.2600610476852694,41.405447683733684,39.84024781187179,44.409062047241335,-7.315216042966341,6.339131596394589,40.713515218098955,41.61030680338542
82,2023-10-31 19:30:00+00:00,NVDA,40.79899978637695,40.8489990234375,40.63201141357422,40.78200149536133,3935916.0,1.0,-0.22351276979404844,41.410955223181915,39.84134046163254,44.315914196529036,9.46933413055276,6.33913159639459,40.67298189798991,41.57587070465088
83,2023-11-01 13:30:00+00:00,NVDA,40.88399887084961,41.635990142822266,40.86899948120117,41.60000991821289,9954026.0,2.0,-0.12716406143314174,41.54603861573367,39.770508015125706,49.876668367357766,126.03610449150891,10.62619282462853,40.664482243855794,41.55637086232503
84,2023-11-01 14:30:00+00:00,NVDA,41.599998474121094,42.038002014160156,41.48101043701172,41.8120002746582,7313059.0,2.0,-0.03333902009507739,41.737288007133586,39.683658877021685,51.183591406482265,201.84193047553444,17.78821830860035,40.666182327270505,41.54635518391927
85,2023-11-01 15:30:00+00:00,NVDA,41.80799865722656,42.00498962402344,41.67900085449219,41.7140007019043,3728137.0,2.0,0.03274087241583601,41.88539617571602,39.65765077557793,50.55322898054075,195.21547588710087,17.788218308600353,40.68941561381022,41.540188535054526
86,2023-11-01 16:30:00+00:00,NVDA,41.7130012512207,41.79999923706055,41.564002990722656,41.65700149536133,3267759.0,2.0,0.0795968569791583,41.98483677921367,39.7119100469582,50.181377065897124,154.8257816940732,14.781614390967295,40.730882008870445,41.53307189941406
87,2023-11-01 17:30:00+00:00,NVDA,41.64899826049805,41.887001037597656,41.45555114746094,41.6875,3567431.0,2.0,0.11783021494625245,42.085455666120524,39.74444126075936,50.38339093862369,141.51753324093642,11.902072782342737,40.77903200785319,41.529813575744626
88,2023-11-01 18:30:00+00:00,NVDA,41.685997009277344,42.23500061035156,41.40100860595703,42.1609992980957,8399374.0,2.0,0.18417936302081728,42.27552453888113,39.71997259246653,53.41714013017091,161.6205284319604,18.882337988558383,40.848331960042316,41.545563570658366
89,2023-11-01 19:30:00+00:00,NVDA,42.16350173950195,42.38100051879883,42.1071891784668,42.310001373291016,4517600.0,2.0,0.2459387140963969,42.47110001191513,39.66009734526261,54.32624820512211,181.98190003481102,21.665861371126717,40.906398646036784,41.56380526224772
90,2023-11-02 13:30:00+00:00,NVDA,43.327999114990234,43.59000015258789,42.89400100708008,43.42403030395508,13116607.0,3.0,0.3803210470683993,42.94569558345102,39.45450468815543,60.31628030928987,260.92454912940855,39.91630300190717,40.99596659342448,41.59232241312663
91,2023-11-02 14:30:00+00:00,NVDA,43.428001403808594,43.444000244140625,43.165618896484375,43.20600128173828,5354129.0,3.0,0.4638906600051129,43.268446037737874,39.38235428574845,58.75616394895845,219.80486808814717,39.91630300190717,41.09368336995443,41.62079741160075
92,2023-11-02 15:30:00+00:00,NVDA,43.207000732421875,43.284000396728516,43.05799865722656,43.150001525878906,3495584.0,3.0,0.5196135520799885,43.53167924385778,39.34802122611292,58.35511585260966,181.7634944542,36.67728162552461,41.17481676737467,41.64838072458903
93,2023-11-02 16:30:00+00:00,NVDA,43.15700149536133,43.34700012207031,43.10599899291992,43.279998779296875,2543106.0,3.0,0.5677123332812357,43.788154197685174,39.31014597321327,59.02672256709359,167.3183806315299,37.58148746349026,41.25223337809245,41.680147361755374
94,2023-11-02 17:30:00+00:00,NVDA,43.288002014160156,43.46900177001953,43.22600173950195,43.46099853515625,2966826.0,3.0,0.6133564532387155,44.0476597277636,39.26073947267585,59.95686302090725,159.13801968446936,39.37357994340174,41.342000071207686,41.698513984680176
95,2023-11-02 18:30:00+00:00,NVDA,43.458499908447266,43.88399887084961,43.38500213623047,43.7026481628418,6376121.0,3.0,0.6613934862499846,44.329384555236636,39.23337942181414,61.174169629414465,159.17421269960326,45.10452938003568,41.448988342285155,41.71746648152669
96,2023-11-02 19:30:00+00:00,NVDA,43.698997497558594,43.74913787841797,43.48099899291992,43.5109977722168,3956067.0,3.0,0.6762104239053954,44.458240898560035,39.466930762816915,59.68553601760693,138.80767111892868,45.10452938003567,41.562021509806314,41.72884979248047
97,2023-11-03 13:30:00+00:00,NVDA,44.02000045776367,44.34400177001953,43.722999572753906,43.9739990234375,10830814.0,4.0,0.7170301243663602,44.65007483077394,39.6579966871704,61.9967300978546,152.27343012976974,52.4645964914464,41.682621510823566,41.748566436767575
